STATION,NAME,DATE,PRCP,SNOW
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/28/21,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/29/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/30/21,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/31/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/1/22,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/2/22,0.23,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/3/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/4/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/5/22,0.12,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/6/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/7/22,0.48,11.7
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/8/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/9/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/11/22,0,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/12/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/13/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/14/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/15/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/16/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/17/22,0.73,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/18/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/19/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/20/22,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/22/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/23/22,0.01,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/24/22,0.04,0.4
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/25/22,0.02,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/26/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/27/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/28/22,0.01,0.2
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/29/22,0.45,23.6
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/30/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1/31/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/1/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/2/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/3/22,0.17,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/4/22,1.87,0.7
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/5/22,0.05,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/6/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/7/22,0.41,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/8/22,0.49,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/9/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/11/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/12/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/13/22,0.22,4.7
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/14/22,0.01,1.2
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/15/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/16/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/17/22,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/18/22,0.31,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/19/22,0,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/20/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/22/22,0.35,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/23/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/24/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/25/22,0.7,8.5
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/26/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/27/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2/28/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/1/22,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/2/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/3/22,0.16,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/4/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/5/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/6/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/7/22,0.31,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/8/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/9/22,0.26,1.9
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/11/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/12/22,0.36,0.2
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/13/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/14/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/15/22,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/16/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/17/22,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/18/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/19/22,0.2,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/20/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/22/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/23/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/24/22,0.75,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/25/22,0.25,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/26/22,0.33,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/27/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/28/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/29/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/30/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/31/22,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/1/22,0.4,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/2/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/3/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/4/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/5/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/6/22,0.11,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/7/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/8/22,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/9/22,0.11,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/11/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/12/22,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/13/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/14/22,0.23,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/15/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/16/22,0.39,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/17/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/18/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/19/22,0.56,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/20/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/22/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/23/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/24/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/25/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/26/22,0.23,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/27/22,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/28/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/29/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/30/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/1/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/2/22,0.16,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/3/22,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/4/22,0.12,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/5/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/6/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/7/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/8/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/9/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/11/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/12/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/13/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/14/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/15/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/16/22,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/17/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/18/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/19/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/20/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/21/22,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/22/22,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/23/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/24/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/25/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/26/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/27/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/28/22,0.73,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/29/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/30/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/31/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/1/22,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/2/22,0.1,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/3/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/4/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/5/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/6/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/7/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/8/22,0.23,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/9/22,0.85,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/11/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/12/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/13/22,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/14/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/15/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/16/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/17/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/18/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/19/22,0.31,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/20/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/22/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/23/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/24/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/25/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/26/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/27/22,0.65,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/28/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/29/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/30/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/1/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/2/22,0.19,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/3/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/4/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/5/22,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/6/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/7/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/8/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/9/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/11/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/12/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/13/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/14/22,0.16,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/15/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/16/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/17/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/18/22,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/19/22,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/20/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/22/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/23/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/24/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/25/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/26/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/27/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/28/22,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/29/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/30/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/31/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/1/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/2/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/3/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/4/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/5/22,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/6/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/7/22,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/8/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/9/22,0.14,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/11/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/12/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/13/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/14/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/15/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/16/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/17/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/18/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/19/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/20/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/22/22,0.44,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/23/22,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/24/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/25/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/26/22,0.41,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/27/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/28/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/29/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/30/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/31/22,0.33,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/1/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/2/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/3/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/4/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/5/22,0.44,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/6/22,0.53,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/7/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/8/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/9/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/11/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/12/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/13/22,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/14/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/15/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/16/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/17/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/18/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/19/22,0.42,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/20/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/22/22,0.75,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/23/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/24/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/25/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/26/22,0.29,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/27/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/28/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/29/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/30/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/1/22,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/2/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/3/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/4/22,0.46,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/5/22,0.44,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/6/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/7/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/8/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/9/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/10/22,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/11/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/12/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/13/22,1.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/14/22,1.19,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/15/22,0,0
